case_id,algorithm,selected_item_ids_checksum,median_wall_runtime_seconds_level_03,median_used_container_count_level_03,median_total_container_cost_level_03,level_id_level_03,median_wall_runtime_seconds_level_04,median_used_container_count_level_04,median_total_container_cost_level_04,level_id_level_04,median_wall_runtime_seconds_level_05,median_used_container_count_level_05,median_total_container_cost_level_05,level_id,level_04_vs_03_runtime_ratio,level_05_vs_04_runtime_ratio,level_04_minus_03_containers,level_05_minus_04_containers
random_random_s401_i200,maximal_space_best_fit,0880a936ad7f47c2bbb0b7510ebce62bb2e832aa5deb0098c527fdc4fd9879c4,1.9496620999998413,8.0,16000.0,level_03,1.7705625999951735,8.0,16000.0,level_04,2.112596899998607,8.0,16000.0,level_05,0.9081381845578871,1.1931783151888367,0.0,0.0
random_random_s401_i300,extreme_point_best_fit,82529483a8078729c2ab0dcdc800f769c60ea3ac2d0503f00a4c1a4fe1f8f285,4.744852300005732,12.0,24000.0,level_03,8.2632930999971,13.0,26000.0,level_04,5.853435199998785,13.0,26000.0,level_05,1.7415279923438538,0.7083659176994266,1.0,0.0
random_random_s401_i300,extreme_point_ffd,82529483a8078729c2ab0dcdc800f769c60ea3ac2d0503f00a4c1a4fe1f8f285,4.512773099995684,12.0,24000.0,level_03,6.964261400018586,13.0,26000.0,level_04,4.506606000009924,13.0,26000.0,level_05,1.5432332283724273,0.6471046592245802,1.0,0.0
random_random_s401_i300,maximal_space_best_fit,82529483a8078729c2ab0dcdc800f769c60ea3ac2d0503f00a4c1a4fe1f8f285,3.189982100011548,12.0,24000.0,level_03,2.814843999978621,12.0,24000.0,level_04,2.910717899998417,12.0,24000.0,level_05,0.8824011896394124,1.0340601113314003,0.0,0.0
random_random_s401_i50,extreme_point_best_fit,bd9526412cf30b462b14980b23ec834d3450b6e182c8c17092af731030f95158,0.5109468000009656,2.0,4000.0,level_03,0.5598545999964699,3.0,6000.0,level_04,0.9758856999978888,3.0,6000.0,level_05,1.0957199457857685,1.7431056206451498,1.0,0.0
random_random_s401_i50,extreme_point_ffd,bd9526412cf30b462b14980b23ec834d3450b6e182c8c17092af731030f95158,0.4925881000235677,2.0,4000.0,level_03,0.4948356999957468,3.0,6000.0,level_04,0.836290100007318,3.0,6000.0,level_05,1.0045628385502443,1.6900359048761155,1.0,0.0
random_random_s401_i50,maximal_space_best_fit,bd9526412cf30b462b14980b23ec834d3450b6e182c8c17092af731030f95158,0.4935276000178419,2.0,4000.0,level_03,0.4676669000182301,3.0,6000.0,level_04,0.8054998000152409,3.0,6000.0,level_05,0.947600296318429,1.7223793259344242,1.0,0.0
random_random_s401_i500,extreme_point_best_fit,436332a6f07f7fc5a06838e747921688522a0cfa35e1168fcf93d508e17ab861,8.107450300012715,19.0,38000.0,level_03,15.745379700005287,22.0,44000.0,level_04,16.707265600009123,22.0,44000.0,level_05,1.9420877239272862,1.0610900415442832,3.0,0.0
random_random_s401_i500,extreme_point_ffd,436332a6f07f7fc5a06838e747921688522a0cfa35e1168fcf93d508e17ab861,7.075132500001928,19.0,38000.0,level_03,23.03440990002128,22.0,44000.0,level_04,21.43013630001224,22.0,44000.0,level_05,3.2556860101227794,0.930353171321851,3.0,0.0
random_random_s401_i500,maximal_space_best_fit,436332a6f07f7fc5a06838e747921688522a0cfa35e1168fcf93d508e17ab861,4.846251299983123,19.0,38000.0,level_03,7.978224199992837,20.0,40000.0,level_04,7.055038699996658,20.0,40000.0,level_05,1.6462671261023176,0.8842868441830691,1.0,0.0
random_random_s503_i100,extreme_point_best_fit,f42767ce5898a4457e585edcdee7d4918dab5ea23b7cabbefeea0b62685eb758,1.1964634000032677,5.0,10000.0,level_03,1.527469399996335,6.0,12000.0,level_04,2.824783199990634,6.0,12000.0,level_05,1.2766536778242972,1.8493222842941481,1.0,0.0
random_random_s503_i100,extreme_point_ffd,f42767ce5898a4457e585edcdee7d4918dab5ea23b7cabbefeea0b62685eb758,1.0760010999802034,5.0,10000.0,level_03,0.9298665999958756,5.0,10000.0,level_04,1.5748047000088263,5.0,10000.0,level_05,0.8641874065119297,1.6935813158745687,0.0,0.0
random_random_s503_i100,maximal_space_best_fit,f42767ce5898a4457e585edcdee7d4918dab5ea23b7cabbefeea0b62685eb758,0.9539784000080545,4.0,8000.0,level_03,0.8030810999916866,5.0,10000.0,level_04,1.3041941999981643,5.0,10000.0,level_05,0.8418231481812442,1.6239881626048291,1.0,0.0
random_random_s503_i20,extreme_point_best_fit,f10a03ae003bbf6ca5045f2f1a84674b2b27f85b712bbc55394f93c40c235a8f,0.3583006999979261,1.0,2000.0,level_03,0.4432776000176091,2.0,4000.0,level_04,0.5803813000093214,2.0,4000.0,level_05,1.2371664359577719,1.309295348978306,1.0,0.0
random_random_s503_i20,extreme_point_ffd,f10a03ae003bbf6ca5045f2f1a84674b2b27f85b712bbc55394f93c40c235a8f,0.3377841000037733,1.0,2000.0,level_03,0.3148161999997683,2.0,4000.0,level_04,0.5519295000121929,2.0,4000.0,level_05,0.932004200305022,1.7531801095769504,1.0,0.0
random_random_s503_i20,maximal_space_best_fit,f10a03ae003bbf6ca5045f2f1a84674b2b27f85b712bbc55394f93c40c235a8f,0.349585299991304,1.0,2000.0,level_03,0.3017047999892384,2.0,4000.0,level_04,0.5358754000044428,2.0,4000.0,level_05,0.8630362889879619,1.7761580194400524,1.0,0.0
random_random_s503_i200,extreme_point_best_fit,7e83f19d0607c6604ae4d1aa1e571e686043da36944e3ac3a0f56fe80491741d,2.76531239997712,8.0,16000.0,level_03,2.534827299998142,9.0,18000.0,level_04,2.8046597999928053,9.0,18000.0,level_05,0.9166513338670578,1.106450052828002,1.0,0.0
random_random_s503_i200,extreme_point_ffd,7e83f19d0607c6604ae4d1aa1e571e686043da36944e3ac3a0f56fe80491741d,2.6323762999963947,8.0,16000.0,level_03,2.293401500006439,9.0,18000.0,level_04,2.342698199994629,9.0,18000.0,level_05,0.8712285929673429,1.021495015150226,1.0,0.0
random_random_s503_i200,maximal_space_best_fit,7e83f19d0607c6604ae4d1aa1e571e686043da36944e3ac3a0f56fe80491741d,1.9288779000053184,9.0,18000.0,level_03,1.95206650000182,9.0,18000.0,level_04,1.896938499994576,9.0,18000.0,level_05,1.0120218081177859,0.971759158815956,0.0,0.0
random_random_s503_i300,extreme_point_best_fit,bef4e1c4b073b1c68c3bb67fd8f900f650902c4b17c0051d4357e95b0f6eed53,4.796054399979767,12.0,24000.0,level_03,4.979053600021871,13.0,26000.0,level_04,9.22033250000095,14.0,28000.0,level_05,1.0381561977368055,1.8518243105397478,1.0,1.0
random_random_s503_i300,extreme_point_ffd,bef4e1c4b073b1c68c3bb67fd8f900f650902c4b17c0051d4357e95b0f6eed53,4.313581299997168,12.0,24000.0,level_03,4.441906100022607,14.0,28000.0,level_04,7.210411899985047,14.0,28000.0,level_05,1.0297490162120102,1.623269771494798,2.0,0.0
random_random_s503_i300,maximal_space_best_fit,bef4e1c4b073b1c68c3bb67fd8f900f650902c4b17c0051d4357e95b0f6eed53,3.0584052999911364,13.0,26000.0,level_03,2.763736200024141,13.0,26000.0,level_04,5.146853199985344,13.0,26000.0,level_05,0.9036526977088847,1.862280922448527,0.0,0.0
random_random_s503_i50,extreme_point_best_fit,f23972afaf65a749e1dfc1f698b5a8bc7776955debfdeb95b2039228f4a8a366,0.5137394000194035,2.0,4000.0,level_03,0.5728161000006367,4.0,8000.0,level_04,1.0576426000043284,4.0,8000.0,level_05,1.1149935161270517,1.8463911890799733,2.0,0.0
random_random_s503_i50,extreme_point_ffd,f23972afaf65a749e1dfc1f698b5a8bc7776955debfdeb95b2039228f4a8a366,0.4558851000037975,2.0,4000.0,level_03,0.526791799988132,4.0,8000.0,level_04,0.9381354999786709,4.0,8000.0,level_05,1.1555363401518142,1.7808468165218327,2.0,0.0
random_random_s503_i50,maximal_space_best_fit,f23972afaf65a749e1dfc1f698b5a8bc7776955debfdeb95b2039228f4a8a366,0.5783610000216868,3.0,6000.0,level_03,0.4772554000082891,3.0,6000.0,level_04,0.8404339000117034,3.0,6000.0,level_05,0.8251859997309525,1.7609730555109624,0.0,0.0
random_random_s503_i500,extreme_point_best_fit,52ef47bcbc9b36aaaf9894afdc2212c1792b42d577c116a1b2d0cc91d4e0ad66,10.1742602000013,20.0,40000.0,level_03,17.980770299996948,21.0,42000.0,level_04,14.919412099989133,21.0,42000.0,level_05,1.7672803669788837,0.8297426556854277,1.0,0.0
random_random_s503_i500,extreme_point_ffd,52ef47bcbc9b36aaaf9894afdc2212c1792b42d577c116a1b2d0cc91d4e0ad66,10.096212999982528,20.0,40000.0,level_03,15.751360099995509,21.0,42000.0,level_04,10.361123599985149,21.0,42000.0,level_05,1.560125573818893,0.6577923134388949,1.0,0.0
random_random_s503_i500,maximal_space_best_fit,52ef47bcbc9b36aaaf9894afdc2212c1792b42d577c116a1b2d0cc91d4e0ad66,5.469626399979461,20.0,40000.0,level_03,8.921030900004553,21.0,42000.0,level_04,5.896290900011081,21.0,42000.0,level_05,1.6310128421272159,0.6609427728815592,1.0,0.0
random_random_s601_i100,extreme_point_best_fit,aa10709381ed18392917ca5cb690152e44de90af34a25c2b5c81fc4e9d0add60,1.2157803000009153,4.0,8000.0,level_03,1.1766408999974374,5.0,10000.0,level_04,1.3671366999915335,5.0,10000.0,level_05,0.9678071770011009,1.161897992832402,1.0,0.0
random_random_s601_i100,extreme_point_ffd,aa10709381ed18392917ca5cb690152e44de90af34a25c2b5c81fc4e9d0add60,1.1292114999960177,4.0,8000.0,level_03,0.9855127999908292,5.0,10000.0,level_04,1.0595421000034548,5.0,10000.0,level_05,0.8727442113318052,1.0751175428805333,1.0,0.0
random_random_s601_i100,maximal_space_best_fit,aa10709381ed18392917ca5cb690152e44de90af34a25c2b5c81fc4e9d0add60,1.014858100010315,4.0,8000.0,level_03,0.8398829000070691,5.0,10000.0,level_04,1.1963396000210196,5.0,10000.0,level_05,0.8275865364808466,1.4244123794054508,1.0,0.0
random_random_s601_i20,extreme_point_best_fit,215047c1b71fc5ba8abe8e4aef4f13c5f5b2e034bdce1f1248e9bfa8563facc6,0.3328356999845709,1.0,2000.0,level_03,0.338870899984613,2.0,4000.0,level_04,0.6419489000109024,2.0,4000.0,level_05,1.0181326702644033,1.8943759999458532,1.0,0.0
random_random_s601_i20,extreme_point_ffd,215047c1b71fc5ba8abe8e4aef4f13c5f5b2e034bdce1f1248e9bfa8563facc6,0.335180299996864,1.0,2000.0,level_03,0.312596499978099,2.0,4000.0,level_04,0.5697071999893524,2.0,4000.0,level_05,0.9326219350630801,1.8225002520158315,1.0,0.0
random_random_s601_i20,maximal_space_best_fit,215047c1b71fc5ba8abe8e4aef4f13c5f5b2e034bdce1f1248e9bfa8563facc6,0.3521752000087872,1.0,2000.0,level_03,0.2904797000228427,2.0,4000.0,level_04,0.5429127999814227,2.0,4000.0,level_05,0.8248158871368423,1.8690214839065493,1.0,0.0
random_random_s601_i200,extreme_point_best_fit,1eff53fa0cb2724235f0921653a67f3fe26091c42a8e865b1c2450481990730a,2.7706615999923088,8.0,16000.0,level_03,4.387402399996063,9.0,18000.0,level_04,4.913284000009298,10.0,20000.0,level_05,1.583521567559258,1.1198617204598573,1.0,1.0
random_random_s601_i200,extreme_point_ffd,1eff53fa0cb2724235f0921653a67f3fe26091c42a8e865b1c2450481990730a,2.5792054000194184,8.0,16000.0,level_03,3.630898999981582,10.0,20000.0,level_04,3.695426599995699,10.0,20000.0,level_05,1.4077587616535874,1.0177717970162332,2.0,0.0
random_random_s601_i200,maximal_space_best_fit,1eff53fa0cb2724235f0921653a67f3fe26091c42a8e865b1c2450481990730a,1.9247667000163349,8.0,16000.0,level_03,1.7610793999920134,9.0,18000.0,level_04,1.9790303999907335,9.0,18000.0,level_05,0.9149573296218537,1.1237598940738893,1.0,0.0
random_random_s601_i300,extreme_point_best_fit,a9580bdf01738fac432b847306ce821a21e41111eb0fcd995a4bfad8617d1870,4.908795499999542,12.0,24000.0,level_03,4.845770500018261,13.0,26000.0,level_04,8.594284799997695,13.0,26000.0,level_05,0.9871608014672263,1.7735641421658965,1.0,0.0
random_random_s601_i300,extreme_point_ffd,a9580bdf01738fac432b847306ce821a21e41111eb0fcd995a4bfad8617d1870,4.4512678000028245,12.0,24000.0,level_03,4.266175800003111,13.0,26000.0,level_04,7.148473300010664,13.0,26000.0,level_05,0.9584181387604682,1.6756162040967582,1.0,0.0
random_random_s601_i300,maximal_space_best_fit,a9580bdf01738fac432b847306ce821a21e41111eb0fcd995a4bfad8617d1870,3.404170399997384,11.0,22000.0,level_03,2.8813335000013467,12.0,24000.0,level_04,4.942962300003273,12.0,24000.0,level_05,0.8464128293940753,1.715512036354335,1.0,0.0
random_random_s601_i50,extreme_point_best_fit,85466c75daa176d55bd00b63f55c7a2442d19df5ddac6c1b9cd8ac9d74f8d488,0.5045629999949597,2.0,4000.0,level_03,0.5479372999980114,3.0,6000.0,level_04,1.0087576999794692,3.0,6000.0,level_05,1.0859640917060607,1.8410093636318063,1.0,0.0
random_random_s601_i50,extreme_point_ffd,85466c75daa176d55bd00b63f55c7a2442d19df5ddac6c1b9cd8ac9d74f8d488,0.4667087999987416,2.0,4000.0,level_03,0.4841081000049598,3.0,6000.0,level_04,0.8217597000184469,3.0,6000.0,level_05,1.0372808483711151,1.6974714945071727,1.0,0.0
random_random_s601_i50,maximal_space_best_fit,85466c75daa176d55bd00b63f55c7a2442d19df5ddac6c1b9cd8ac9d74f8d488,0.4610536000109277,2.0,4000.0,level_03,0.3855380000022705,2.0,4000.0,level_04,0.6552838000061456,2.0,4000.0,level_05,0.8362108006382178,1.6996607338376153,0.0,0.0
random_random_s601_i500,extreme_point_best_fit,a11e07a85ce08d2386f6ca612e5e01665c36918913019e943abb12607fa0ce59,10.352425699995363,20.0,40000.0,level_03,17.577759000007063,22.0,44000.0,level_04,11.39116960001411,22.0,44000.0,level_05,1.6979362624176995,0.6480444748394566,2.0,0.0
random_random_s601_i500,extreme_point_ffd,a11e07a85ce08d2386f6ca612e5e01665c36918913019e943abb12607fa0ce59,9.33997110000928,20.0,40000.0,level_03,16.504864900023676,22.0,44000.0,level_04,9.699932799994713,22.0,44000.0,level_05,1.7671216241779677,0.5877014358342793,2.0,0.0
random_random_s601_i500,maximal_space_best_fit,a11e07a85ce08d2386f6ca612e5e01665c36918913019e943abb12607fa0ce59,5.802481799997622,19.0,38000.0,level_03,5.742917399998987,20.0,40000.0,level_04,5.771441500022775,20.0,40000.0,level_05,0.9897346683623102,1.0049668309740607,1.0,0.0
random_random_s701_i100,extreme_point_best_fit,cd94f743ef2657b0921ccd79e1d8d0df9229e122b557f17d4fea62c0d67154f4,1.1936778000090271,4.0,8000.0,level_03,1.6691332000191323,6.0,12000.0,level_04,2.4863713000086136,6.0,12000.0,level_05,1.3983113366157178,1.489618264126622,2.0,0.0
random_random_s701_i100,extreme_point_ffd,cd94f743ef2657b0921ccd79e1d8d0df9229e122b557f17d4fea62c0d67154f4,1.0860134999966249,4.0,8000.0,level_03,1.3811408999899868,6.0,12000.0,level_04,2.3527080999920145,6.0,12000.0,level_05,1.27175297544117,1.703452631088596,2.0,0.0
random_random_s701_i100,maximal_space_best_fit,cd94f743ef2657b0921ccd79e1d8d0df9229e122b557f17d4fea62c0d67154f4,1.0795452000165824,4.0,8000.0,level_03,0.8794440999918152,5.0,10000.0,level_04,1.7390539999760222,5.0,10000.0,level_05,0.8146431478536577,1.9774468894523338,1.0,0.0
random_random_s701_i20,extreme_point_best_fit,65ec46c718f1370c45807621c69731ecd5081a470ca3c8dca6b26c6f8f593a90,0.3374055000022053,1.0,2000.0,level_03,0.306641099974513,2.0,4000.0,level_04,0.6816591999959201,2.0,4000.0,level_05,0.9088206919345083,2.2229870687672895,1.0,0.0
random_random_s701_i20,extreme_point_ffd,65ec46c718f1370c45807621c69731ecd5081a470ca3c8dca6b26c6f8f593a90,0.3318890999944415,1.0,2000.0,level_03,0.279735799995251,2.0,4000.0,level_04,0.5168951000086963,2.0,4000.0,level_05,0.8428592562995773,1.84779745752053,1.0,0.0
random_random_s701_i20,maximal_space_best_fit,65ec46c718f1370c45807621c69731ecd5081a470ca3c8dca6b26c6f8f593a90,0.3470968000183347,1.0,2000.0,level_03,0.2936251999926753,2.0,4000.0,level_04,0.5751525000086986,2.0,4000.0,level_05,0.8459461452170263,1.9587981550052456,1.0,0.0
random_random_s701_i200,extreme_point_best_fit,dc791667138510e047fd271915cfb4dd865b3e0f1d4f594f34cadba94c5d1560,2.8884246999805328,9.0,18000.0,level_03,5.412238400022034,10.0,20000.0,level_04,7.476239000010537,10.0,20000.0,level_05,1.8737682170002599,1.3813580347791221,1.0,0.0
random_random_s701_i200,extreme_point_ffd,dc791667138510e047fd271915cfb4dd865b3e0f1d4f594f34cadba94c5d1560,2.362505700002657,8.0,16000.0,level_03,3.644347699999344,10.0,20000.0,level_04,6.144587599992519,10.0,20000.0,level_05,1.5425773152611846,1.6860596479292098,2.0,0.0
random_random_s701_i200,maximal_space_best_fit,dc791667138510e047fd271915cfb4dd865b3e0f1d4f594f34cadba94c5d1560,2.269092800008366,8.0,16000.0,level_03,2.223020200006431,8.0,16000.0,level_04,3.1434594000165816,8.0,16000.0,level_05,0.9796955858298236,1.414048959162624,0.0,0.0
random_random_s701_i300,extreme_point_best_fit,df25a2deae9d21c6b36c3dadd734e45e5400feabbe9a04872f5aa7a7d1a24704,5.134392099978868,12.0,24000.0,level_03,4.6177078000037,13.0,26000.0,level_04,8.654674999997951,13.0,26000.0,level_05,0.8993679699730579,1.874236174058267,1.0,0.0
random_random_s701_i300,extreme_point_ffd,df25a2deae9d21c6b36c3dadd734e45e5400feabbe9a04872f5aa7a7d1a24704,4.313410700007808,12.0,24000.0,level_03,4.092202500003623,13.0,26000.0,level_04,7.3756532999977935,13.0,26000.0,level_05,0.9487161748813334,1.8023676247671672,1.0,0.0
random_random_s701_i300,maximal_space_best_fit,df25a2deae9d21c6b36c3dadd734e45e5400feabbe9a04872f5aa7a7d1a24704,3.2637839000090025,11.0,22000.0,level_03,2.868508699990344,12.0,24000.0,level_04,3.9932406000152696,12.0,24000.0,level_05,0.8788905110973897,1.392096387934508,1.0,0.0
random_random_s701_i50,extreme_point_best_fit,657b717f3956fe9936f5968ec5a997b378021c5d6954817282810d2de525eb4a,0.4981041999999434,2.0,4000.0,level_03,0.5761277000128757,4.0,8000.0,level_04,1.0363911999738775,4.0,8000.0,level_05,1.1566409197371579,1.7988914609568598,2.0,0.0
random_random_s701_i50,extreme_point_ffd,657b717f3956fe9936f5968ec5a997b378021c5d6954817282810d2de525eb4a,0.5148476000176743,2.0,4000.0,level_03,0.5118249999941327,4.0,8000.0,level_04,0.8781667999865022,4.0,8000.0,level_05,0.9941291364212675,1.7157559712725425,2.0,0.0
random_random_s701_i50,maximal_space_best_fit,657b717f3956fe9936f5968ec5a997b378021c5d6954817282810d2de525eb4a,0.5141243999823928,2.0,4000.0,level_03,0.4852479000110179,3.0,6000.0,level_04,0.8115087999904063,3.0,6000.0,level_05,0.943833632536476,1.6723592208683034,1.0,0.0
random_random_s701_i500,extreme_point_best_fit,5027691c96ebbbc563a3bab5779118c70d3603313feb48b81af15635fb824664,8.266110399999889,19.0,38000.0,level_03,8.86643880000338,21.0,42000.0,level_04,9.261127300007502,21.0,42000.0,level_05,1.0726252579451998,1.0445148846010162,2.0,0.0
random_random_s701_i500,extreme_point_ffd,5027691c96ebbbc563a3bab5779118c70d3603313feb48b81af15635fb824664,6.984609200007981,19.0,38000.0,level_03,12.806152099976316,21.0,42000.0,level_04,7.805090799985919,21.0,42000.0,level_05,1.8334815496852255,0.6094797827678741,2.0,0.0
random_random_s701_i500,maximal_space_best_fit,5027691c96ebbbc563a3bab5779118c70d3603313feb48b81af15635fb824664,5.384277500008466,19.0,38000.0,level_03,8.245705100009218,20.0,40000.0,level_04,4.814940799988108,20.0,40000.0,level_05,1.5314413307999546,0.5839331799511875,1.0,0.0
random_random_s809_i100,extreme_point_best_fit,ac0189fb4eebeaaa3212c43bcc254a8d54ba77603f4e9fa1031ed73dc4f5e48a,1.2434076000063214,4.0,8000.0,level_03,1.117033599992283,5.0,10000.0,level_04,2.067291599989403,5.0,10000.0,level_05,0.8983647839908683,1.8506977766861132,1.0,0.0
random_random_s809_i100,extreme_point_ffd,ac0189fb4eebeaaa3212c43bcc254a8d54ba77603f4e9fa1031ed73dc4f5e48a,1.098351399996318,4.0,8000.0,level_03,1.1941320000041742,5.0,10000.0,level_04,1.0269141999888234,5.0,10000.0,level_05,1.0872039676993879,0.8599670723045976,1.0,0.0
random_random_s809_i100,maximal_space_best_fit,ac0189fb4eebeaaa3212c43bcc254a8d54ba77603f4e9fa1031ed73dc4f5e48a,1.0001735000114422,4.0,8000.0,level_03,1.068919100012863,5.0,10000.0,level_04,0.9410940000088884,5.0,10000.0,level_05,1.0687336747080725,0.8804164880181892,1.0,0.0
random_random_s809_i20,extreme_point_best_fit,461d7148b1ab7a1dbe89fd44c78565096ee08167472c94ddda72072e545bd938,0.3585868999944068,1.0,2000.0,level_03,0.3061912000121083,2.0,4000.0,level_04,0.6773506999888923,2.0,4000.0,level_05,0.8538828384887576,2.2121821265996755,1.0,0.0
random_random_s809_i20,extreme_point_ffd,461d7148b1ab7a1dbe89fd44c78565096ee08167472c94ddda72072e545bd938,0.3543651000072714,1.0,2000.0,level_03,0.2909740000031888,2.0,4000.0,level_04,0.5392903000174556,2.0,4000.0,level_05,0.8211135915958376,1.8533968671137129,1.0,0.0
random_random_s809_i20,maximal_space_best_fit,461d7148b1ab7a1dbe89fd44c78565096ee08167472c94ddda72072e545bd938,0.31416999999783,1.0,2000.0,level_03,0.3059333999990485,2.0,4000.0,level_04,0.5284765000105835,2.0,4000.0,level_05,0.9737829837386179,1.7274233542732738,1.0,0.0
random_random_s809_i200,extreme_point_best_fit,961f553d5308e95ed62bfa705e6554e5ac6786ce6f5aa83dddb82d832aee1d7a,2.8709015999920666,8.0,16000.0,level_03,2.720095399999991,9.0,18000.0,level_04,5.154728800000157,9.0,18000.0,level_05,0.9474707875768044,1.895054416106205,1.0,0.0
random_random_s809_i200,extreme_point_ffd,961f553d5308e95ed62bfa705e6554e5ac6786ce6f5aa83dddb82d832aee1d7a,2.3289194000244606,8.0,16000.0,level_03,2.190380899992306,9.0,18000.0,level_04,4.0387682000000495,9.0,18000.0,level_05,0.9405138279879073,1.8438656947813217,1.0,0.0
random_random_s809_i200,maximal_space_best_fit,961f553d5308e95ed62bfa705e6554e5ac6786ce6f5aa83dddb82d832aee1d7a,1.9520903000084215,7.0,14000.0,level_03,1.801346399995964,8.0,16000.0,level_04,3.090004500001669,9.0,18000.0,level_05,0.9227782136862177,1.7153860579001308,1.0,1.0
random_random_s809_i300,extreme_point_best_fit,4da8725150371d9b3360c0183c0cfd8f7ac32162f4649278d2d51dfff93eab1f,5.405433300009463,12.0,24000.0,level_03,5.104529900010675,13.0,26000.0,level_04,9.030215899983888,13.0,26000.0,level_05,0.9443331582690585,1.769059262433746,1.0,0.0
random_random_s809_i300,extreme_point_ffd,4da8725150371d9b3360c0183c0cfd8f7ac32162f4649278d2d51dfff93eab1f,4.622325000003912,12.0,24000.0,level_03,4.29983970001922,13.0,26000.0,level_04,7.504489000013564,13.0,26000.0,level_05,0.9302330969837864,1.7452950629717707,1.0,0.0
random_random_s809_i300,maximal_space_best_fit,4da8725150371d9b3360c0183c0cfd8f7ac32162f4649278d2d51dfff93eab1f,3.322181899973657,11.0,22000.0,level_03,3.0269464000011794,12.0,24000.0,level_04,5.146492200001376,12.0,24000.0,level_05,0.9111320484965563,1.7002257456555459,1.0,0.0
random_random_s809_i50,extreme_point_best_fit,f9281f924885a2d993a6cedee870cedf9516ecb2b551d8de6b69cd00e23cead2,0.5496797999949194,2.0,4000.0,level_03,0.5996657999930903,3.0,6000.0,level_04,0.9996378000068944,3.0,6000.0,level_05,1.0909365779834603,1.6669915143041554,1.0,0.0
random_random_s809_i50,extreme_point_ffd,f9281f924885a2d993a6cedee870cedf9516ecb2b551d8de6b69cd00e23cead2,0.5455549999896903,2.0,4000.0,level_03,0.5257661000068765,3.0,6000.0,level_04,0.8562045999860857,3.0,6000.0,level_05,0.9637270303027418,1.6284895507239576,1.0,0.0
random_random_s809_i50,maximal_space_best_fit,f9281f924885a2d993a6cedee870cedf9516ecb2b551d8de6b69cd00e23cead2,0.5291511999967042,2.0,4000.0,level_03,0.5019428000086918,3.0,6000.0,level_04,0.8600084999925457,3.0,6000.0,level_05,0.9485810483125015,1.7133595700100757,1.0,0.0
random_random_s809_i500,extreme_point_best_fit,5c91a8134306a0e2f7e6df2b4b6c81a91fa05d56e71fc3867a0a951a0ff20171,10.389340500027174,20.0,40000.0,level_03,18.40169800000149,22.0,44000.0,level_04,11.4725405999925,22.0,44000.0,level_05,1.7712094429818097,0.6234501077015595,2.0,0.0
random_random_s809_i500,extreme_point_ffd,5c91a8134306a0e2f7e6df2b4b6c81a91fa05d56e71fc3867a0a951a0ff20171,9.265039600024464,20.0,40000.0,level_03,16.308441599976504,22.0,44000.0,level_04,9.597585300012724,22.0,44000.0,level_05,1.7602128327582587,0.5885041339588543,2.0,0.0
random_random_s809_i500,maximal_space_best_fit,5c91a8134306a0e2f7e6df2b4b6c81a91fa05d56e71fc3867a0a951a0ff20171,5.635020999994595,19.0,38000.0,level_03,8.772921800002223,20.0,40000.0,level_04,5.671003099996597,20.0,40000.0,level_05,1.5568569842083353,0.6464212527227998,1.0,0.0
random_random_s907_i100,extreme_point_best_fit,f5a35997535b6abb6611186961e5971cc2242e142550d2b054754670070b4f1c,1.1334131000039631,4.0,8000.0,level_03,1.872492599999532,6.0,12000.0,level_04,2.785318100010045,6.0,12000.0,level_05,1.6520830754408826,1.4874921802151533,2.0,0.0
random_random_s907_i100,extreme_point_ffd,f5a35997535b6abb6611186961e5971cc2242e142550d2b054754670070b4f1c,1.0465231999987736,4.0,8000.0,level_03,1.7871178000059444,6.0,12000.0,level_04,2.2523718000156805,6.0,12000.0,level_05,1.7076714591783906,1.26033762296374,2.0,0.0
random_random_s907_i100,maximal_space_best_fit,f5a35997535b6abb6611186961e5971cc2242e142550d2b054754670070b4f1c,0.9599525000085124,4.0,8000.0,level_03,1.0907854000106454,5.0,10000.0,level_04,1.3437435000087137,5.0,10000.0,level_05,1.1362910144001634,1.2319045524404706,1.0,0.0
random_random_s907_i20,extreme_point_best_fit,258b350fa719637c09ec2f7946463e427083eff40d943d35ac79b44537970c74,0.3244552999967709,1.0,2000.0,level_03,0.3132629999890923,2.0,4000.0,level_04,0.5871095999900717,2.0,4000.0,level_05,0.965504339094507,1.8741747350006692,1.0,0.0
random_random_s907_i20,extreme_point_ffd,258b350fa719637c09ec2f7946463e427083eff40d943d35ac79b44537970c74,0.3119828999915626,1.0,2000.0,level_03,0.2987229000136722,2.0,4000.0,level_04,0.576937400008319,2.0,4000.0,level_05,0.9574976706151235,1.9313464082663674,1.0,0.0
random_random_s907_i20,maximal_space_best_fit,258b350fa719637c09ec2f7946463e427083eff40d943d35ac79b44537970c74,0.334155099990312,1.0,2000.0,level_03,0.3012378999846987,2.0,4000.0,level_04,0.5765064000152051,2.0,4000.0,level_05,0.9014912535928146,1.9137910603031314,1.0,0.0
random_random_s907_i200,extreme_point_best_fit,b2547446bfad24ea614ec0de32bef0ce9c9dee0f58ab1ddefe44b425ea955ce5,2.7688614999933634,9.0,18000.0,level_03,3.067305500007933,9.0,18000.0,level_04,5.467259500001092,9.0,18000.0,level_05,1.1077858173893078,1.7824307034258415,0.0,0.0
